mprop_address_raw,mprop_address,standardized
"8275 N EDGE O WOODS DR, BROWN DEER, WI 53223","8275 N EDGE O WOODS DR, MILWAUKEE, WI 53223",TRUE
"8278 E TWISTED LEAF DR, GOLD CANYON, AZ 85118","8278 E TWISTED LEAF DR, GOLD CANYON, AZ 85118",TRUE
"828 S 18TH ST, MILWAUKEE, WI 53204","828 S 18TH ST, MILWAUKEE, WI 53204",TRUE
"8281 N 48TH ST, BROWN DEER, WI 53223","8281 N 48TH ST, MILWAUKEE, WI 53223",TRUE
"8281 N 48TH ST, MILWAUKEE, WI 53223","8281 N 48TH ST, MILWAUKEE, WI 53223",TRUE
"8283 PARKVIEW CT, OAK CREEK, WI 53154","8283 S PARKVIEW CT, OAK CREEK, WI 53154",TRUE
"8284 FLAGSTONE CT, GREENDALE, WI 53219","8284 FLAGSTONE CT, GREENDALE, WI 53129",TRUE
"8293 N TEUTONIA AV, MILWAUKEE, WI 53209","8293 N TEUTONIA AVE, MILWAUKEE, WI 53209",TRUE
"83 SOUTH ST SUITE 302, FREEHOLD, NJ 07728","83 SOUTH ST, STE 302, FREEHOLD, NJ 07728",TRUE
"830 GERALAYNE CR, WAUWATOSA, WI 53213","830 GERALAYNE CIR, MILWAUKEE, WI 53213",TRUE
"830 N 15TH ST, MILWAUKEE, WI 53233","830 N 15TH ST, MILWAUKEE, WI 53233",TRUE
"830 S 87TH ST, WEST ALLIS, WI 53214","830 S 87TH ST, MILWAUKEE, WI 53214",TRUE
"830 WINTON ST, WAUSAU, WI 54403","830 WINTON ST, WAUSAU, WI 54403",TRUE
"8300 RED BLUFF RD APT 1335, PASADENA, TX 77507","8300 RED BLUFF RD, APT 1335, PASADENA, TX 77507",TRUE
"8300 W HOPE AV, MILWAUKEE, WI 53222","8300 W HOPE AVE, MILWAUKEE, WI 53222",TRUE
"8301 W GREEN TREE RD, MILWAUKEE, WI 53223","8301 W GREEN TREE RD, MILWAUKEE, WI 53223",TRUE
"8301 W VILLARD AV, MILWAUKEE, WI 53218","8301 W VILLARD AVE, MILWAUKEE, WI 53218",TRUE
"8302 W COURTLAND AV, MILWAUKEE, WI 53218","8302 W COURTLAND AVE, MILWAUKEE, WI 53218",TRUE
"8302 W RIDGE DR, PLEASANT PRAIRIE, WI 53158","8302 W RIDGE DR, PLEASANT PRAIRIE, WI 53158",TRUE
"8303 W HERBERT AV, MILWAUKEE, WI 53218","8303 W HERBERT AVE, MILWAUKEE, WI 53218",TRUE
"8303 W SUNNYVALE RD, MEQUON, WI 53097","8303 W SUNNYVALE RD, MEQUON, WI 53097",TRUE
"8303 W VILLARD AV, MILWAUKEE, WI 53218","8303 W VILLARD AVE, MILWAUKEE, WI 53218",TRUE
"8305 ANNA AV, WIND LAKE, WI 53185","8305 ANNA AVE, WATERFORD, WI 53185",TRUE
"8305 N LINKS WA, FOX POINT, WI 53217","8305 N LINKS WAY, MILWAUKEE, WI 53217",TRUE
"8305 N REGENT RD, FOX POINT, WI 53217","8305 N REGENT RD, MILWAUKEE, WI 53217",TRUE
"8306 WILSHIRE BL 1213, BEVERLY HILLS, CA 90211","8306 WILSHIRE BLVD 1213, BEVERLY HILLS, CA 90211",TRUE
"8308 JACKSON PARK BL, MILWAUKEE, WI 53213","8308 JACKSON PARK BLVD, MILWAUKEE, WI 53213",TRUE
"8308 JACKSON PARK, MILWAUKEE, WI 53213","8308 JACKSON PARK BLVD, MILWAUKEE, WI 53213",TRUE
"8308 W CRAWFORD AV, MILWAUKEE, WI 53220","8308 W CRAWFORD AVE, MILWAUKEE, WI 53220",TRUE
"8309 N 107TH ST, MILWAUKEE, WI 53224","8309 N 107TH ST, MILWAUKEE, WI 53224",TRUE
"831 E MICHIGAN ST SUITE 500, MILWAUKEE, WI 53202","831 E MICHIGAN ST, STE 500, MILWAUKEE, WI 53202",TRUE
"831 S 97TH ST, WEST ALLIS, WI 53214","831 S 97TH ST, MILWAUKEE, WI 53214",TRUE
"831 W MADISON ST, MILWAUKEE, WI 53204","831 W MADISON ST, MILWAUKEE, WI 53204",TRUE
"831 W WISCONSIN AV, MILWAUKEE, WI 53233","831 W WISCONSIN AVE, MILWAUKEE, WI 53233",TRUE
"8310 65TH PL, KENOSHA, WI 53142","8310 65TH PL, KENOSHA, WI 53142",TRUE
"8310 W COURTLAND AV, MILWAUKEE, WI 53218","8310 W COURTLAND AVE, MILWAUKEE, WI 53218",TRUE
"8311 N 107TH ST P, MILWAUKEE, WI 53224","8311 N 107TH ST, MILWAUKEE, WI 53224",TRUE
"8311 NW 11TH CT, PEMBROKE PINES, FL 33024","8311 NW 11TH CT, PEMBROKE PINES, FL 33024",TRUE
"8312 CLOUD ST, LAUREL, MD 20724","8312 CLOUD ST, LAUREL, MD 20724",TRUE
"8312 PORTLAND AV, WAUWATOSA, WI 53213","8312 PORTLAND AVE, MILWAUKEE, WI 53213",TRUE
"8313 N 106TH ST, MILWAUKEE, WI 53224","8313 N 106TH ST, MILWAUKEE, WI 53224",TRUE
"8315 N 52ND ST, BROWN DEER, WI 53223","8315 N 52ND ST, MILWAUKEE, WI 53223",TRUE
"8315 N 52ND ST, MILWAUKEE, WI 53209","8315 N 52ND ST, MILWAUKEE, WI 53223",TRUE
"8315 N 52ND ST, MILWAUKEE, WI 53223","8315 N 52ND ST, MILWAUKEE, WI 53223",TRUE
"8315 PORTLAND AV, WAUWATOSA, WI 53213","8315 PORTLAND AVE, MILWAUKEE, WI 53213",TRUE
"8317 W CENTER AV 1, MILWAUKEE, WI 53222","8317 W CENTER ST, APT 1, MILWAUKEE, WI 53222",TRUE
"832 E PEARSON ST, MILWAUKEE, WI 53202","832 E PEARSON ST, MILWAUKEE, WI 53202",TRUE
"832 W OAKLAHOMA AV, MILWAUKEE, WI 53215","832 W OKLAHOMA AVE, MILWAUKEE, WI 53215",TRUE
"832 W OKLAHOMA AV, MILWAUKEE, WI 53218","832 W OKLAHOMA AVE, MILWAUKEE, WI 53215",TRUE
"8321 ABUJA PLACE APT 88 PL, DULLES, VA 20189","8321 ABUJA PLACE APT 88 PL, DULLES, VA 20189",FALSE
"8321 N 46TH ST, BROWN DEER, WI 53223","8321 N 46TH ST, MILWAUKEE, WI 53223",TRUE
"8321 N 46TH ST, MILWAUKEE, WI 53223","8321 N 46TH ST, MILWAUKEE, WI 53223",TRUE
"8322 N 111TH ST, MILWAUKEE, WI 53224","8322 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"8323 N 50TH ST, BROWN DEER, WI 53223","8323 N 50TH ST, MILWAUKEE, WI 53223",TRUE
"8324 W CENTER ST, MILWAUKEE, WI 53222","8324 W CENTER ST, MILWAUKEE, WI 53222",TRUE
"8325 N 111TH ST, MILWAUKEE, WI 53224","8325 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"8327 N CELINA ST, MILWAUKEE, WI 53224","8327 N CELINA ST, MILWAUKEE, WI 53224",TRUE
"8327 W GLENDALE CT, MILWAUKEE, WI 53218","8327 W GLENDALE CT, MILWAUKEE, WI 53218",TRUE
"8328 W CONGRESS ST, MILWAUKEE, WI 53218","8328 W CONGRESS ST, MILWAUKEE, WI 53218",TRUE
"8329 W POTOMAC AV, MILWAUKEE, WI 53218","8329 W POTOMAC AVE, MILWAUKEE, WI 53218",TRUE
"833 E MICHIGAN AV SUITE 1800, MILWAUKEE, WI 53202","833 E MICHIGAN ST, STE 1800, MILWAUKEE, WI 53202",TRUE
"833 E MICHIGAN AV, MILWAUKEE, WI 53202","833 E MICHIGAN ST, MILWAUKEE, WI 53202",TRUE
"833 E MICHIGAN ST SUITE 540, MILWAUKEE, WI 53202","833 E MICHIGAN ST, STE 540, MILWAUKEE, WI 53202",TRUE
"833 E MICHIGAN ST UN 1800, MILWAUKEE, WI 53202","833 E MICHIGAN ST, STE 1800, MILWAUKEE, WI 53202",TRUE
"833 E MICHIGAN ST, MILWAUKEE, WI 53202","833 E MICHIGAN ST, MILWAUKEE, WI 53202",TRUE
"833 S 18TH ST, MILWAUKEE, WI 53204","833 S 18TH ST, MILWAUKEE, WI 53204",TRUE
"833 S 94TH ST, MILWAUKEE, WI 00000","833 S 94TH ST, MILWAUKEE, WI 53214",TRUE
"833 S 94TH ST, WEST ALLIS, WI 53214","833 S 94TH ST, MILWAUKEE, WI 53214",TRUE
"8330 S TUCKAWAY SHORES DR, FRANKLIN, WI 53132","8330 S TUCKAWAY SHORES DR, FRANKLIN, WI 53132",TRUE
"8330 STUCKAWAY SHORES, FRANKLIN, WI 53132","8330 STUCKAWAY SHORES, FRANKLIN, WI 53132",FALSE
"8331 368TH AV, BURLINGTON, WI 53105","8331 368TH AVE, BURLINGTON, WI 53105",TRUE
"8331 W POTOMAC AV, MILWAUKEE, WI 53218","8331 W POTOMAC AVE, MILWAUKEE, WI 53218",TRUE
"8332 FALL CREST DR, HURST, TX 76053","8332 FALL CREST DR, HURST, TX 76053",TRUE
"8332 N 97TH ST, MILWAUKEE, WI 53223","8332 N 97TH ST, MILWAUKEE, WI 53224",TRUE
"8332 N 97TH ST, MILWAUKEE, WI 53224","8332 N 97TH ST, MILWAUKEE, WI 53224",TRUE
"8332 W CAPITOL DR, MILWAUKEE, WI 53222","8332 W CAPITOL DR, MILWAUKEE, WI 53222",TRUE
"8333 S 100TH ST, FRANKLIN, WI 53132","8333 S 100TH ST, FRANKLIN, WI 53132",TRUE
"8333 W CAPITOL DR, MILWAUKEE, WI 53222","8333 W CAPITOL DR, MILWAUKEE, WI 53222",TRUE
"8333 W GLENDALE CT, MILWAUKEE, WI 53218","8333 W GLENDALE CT, MILWAUKEE, WI 53218",TRUE
"8334 N 111TH ST, MILWAUKEE, WI 53224","8334 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"8336 N 51 ST, BROWN DEER, WI 53223","8336 N 51ST ST, MILWAUKEE, WI 53223",TRUE
"8336 N 51ST ST, BROWN DEER, WI 53223","8336 N 51ST ST, MILWAUKEE, WI 53223",TRUE
"8336 W COURTLAND AV, MILWAUKEE, WI 53218","8336 W COURTLAND AVE, MILWAUKEE, WI 53218",TRUE
"8337 N 111TH ST, MILWAUKEE, WI 53224","8337 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"8337 PARKRIDGE LA, GREENDALE, WI 53129","8337 PARKRIDGE LN, GREENDALE, WI 53129",TRUE
"8338 W LISBON AV 2, MILWAUKEE, WI 53222","8338 W LISBON AVE, APT 2, MILWAUKEE, WI 53222",TRUE
"834 JUPITER DR APT 215, MADISON, WI 53718","834 JUPITER DR, APT 215, MADISON, WI 53718",TRUE
"8345 N PELICAN AV, RIVER HILLS, WI 53217","8345 N PELICAN LN, RIVER HILLS, WI 53217",TRUE
"8345 N PELICAN LA, RIVER HILLS, WI 53217","8345 N PELICAN LN, RIVER HILLS, WI 53217",TRUE
"8345 NW 66TH ST D 5514, MIAMI, FL 33166","8345 NW 66TH ST D 5514, MIAMI, FL 33166",TRUE
"8345 W EDGERTON AV, GREENDALE, WI 53129","8345 W EDGERTON AVE, GREENDALE, WI 53129",TRUE
"8349 N 111TH ST, MILWAUKEE, WI 53224","8349 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"835 BRINSMERE, ELM GROVE, WI 53122","835 BRINSMERE DR, ELM GROVE, WI 53122",TRUE
"835 E GROVELAND DR, OAK CREEK, WI 53154","835 E GROVELAND DR, OAK CREEK, WI 53154",TRUE
"835 N DRIES ST, SAUKVILLE, WI 53080","835 N DRIES ST, SAUKVILLE, WI 53080",TRUE
"835 N DRIES, SAUKVILLE, WI 53080","835 N DRIES ST, SAUKVILLE, WI 53080",TRUE
"835 SIERRA VISTA AV, MOUNTAIN VIEW, CA 94043","835 SIERRA VISTA AVE, MOUNTAIN VIEW, CA 94043",TRUE
"8350 N 51ST ST, MILWAUKEE, WI 53223","8350 N 51ST ST, MILWAUKEE, WI 53223",TRUE
"8350 S ORCHARD WA LLC UNIT, OAK CREEK, WI 53154","8350 S ORCHARD WA LLC UNIT, OAK CREEK, WI 53154",FALSE
"8355 W BELOIT RD, WEST ALLIS, WI 53219","8355 W BELOIT RD, MILWAUKEE, WI 53219",TRUE
"8355 W FLAGKLER 262, CORAL GABLES, FL 33144","8355 W FLAGKLER 262, CORAL GABLES, FL 33144",FALSE
"836 LARPENTEUR AV WEST, ST PAUL, MN 55113","836 LARPENTEUR AVE W, SAINT PAUL, MN 55113",TRUE
"8362 S PALIMINO DR, OAK CREEK, WI 53154","8362 S PALOMINO DR, OAK CREEK, WI 53154",TRUE
"8362 S PALOMINO DR, OAK CREEK, WI 53154","8362 S PALOMINO DR, OAK CREEK, WI 53154",TRUE
"8366 WOODGATE CT, GREENDALE, WI 53129","8366 WOODGATE CT, GREENDALE, WI 53129",TRUE
"8368 W HOLT AV, MILWAUKEE, WI 53227","8368 W HOLT AVE, MILWAUKEE, WI 53219",TRUE
"8369 NW 66TH ST 1683, MIAMI, FL 33166","8369 NW 66TH ST 1683, MIAMI, FL 33166",TRUE
"837 6TH ST 1, SANTA MONICA, CA 90403","837 6TH ST, APT 1, SANTA MONICA, CA 90403",TRUE
"837 HARRINGTON DR, MADISON, WI 53718","837 HARRINGTON DR, MADISON, WI 53718",TRUE
"837 S 91ST ST, WEST ALLIS, WI 53214","837 S 91ST ST, MILWAUKEE, WI 53214",TRUE
"837 S 96TH ST, WEST ALLIS, WI 53214","837 S 96TH ST, MILWAUKEE, WI 53214",TRUE
"8375 N 106TH ST, MILWAUKEE, WI 53224","8375 N 106TH ST, MILWAUKEE, WI 53224",TRUE
"838 S 37TH ST, MILWAUKEE, WI 53215","838 S 37TH ST, MILWAUKEE, WI 53215",TRUE
"8381 S DEER RIDGE PASS, OAK CREEK, WI 53154","8381 S DEER RIDGE PASS, OAK CREEK, WI 53154",TRUE
"8383 CRAIG ST SUITE 240, INDIANAPOLIS, IN 46250","8383 CRAIG ST, STE 240, INDIANAPOLIS, IN 46250",TRUE
"8387 N INDIAN CREEK PK, FOX POINT, WI 53217","8387 N INDIAN CREEK PKWY, MILWAUKEE, WI 53217",TRUE
"839 KAUMAMA DR, HILO, HI 96720","839 KAUMAMA DR, HILO, HI 96720",FALSE
"839 KAUMANA DR, HILO, HI 96720","839 KAUMANA DR, HILO, HI 96720",TRUE
"839 N 33RD ST, MILWAUKEE, WI 53208","839 N 33RD ST, MILWAUKEE, WI 53208",TRUE
"839 THOMAS AV, FOREST PARK, IL 60130","839 THOMAS AVE, FOREST PARK, IL 60130",TRUE
"84 1ST ST, ELIZABETHTOWN, KY 42701","84 1ST ST, ELIZABETHTOWN, KY 42701",TRUE
"840 BROWNING CR, WOODLAND, CA 95776","840 BROWNING CIR, WOODLAND, CA 95776",TRUE
"840 BYRON DR, OCONOMOWOC, WI 53066","840 BYRON DR, OCONOMOWOC, WI 53066",TRUE
"840 MAPLE AV, DOWNERS GROVE, IL 60515","840 MAPLE AVE, DOWNERS GROVE, IL 60515",TRUE
"840 N 17TH ST SUITE 111, MILWAUKEE, WI 53233","840 N 17TH ST, APT 111, MILWAUKEE, WI 53233",TRUE
"840 N 17TH SUITE STE 111, MILWAUKEE, WI 53233","840 N 17TH ST, APT 111, MILWAUKEE, WI 53233",TRUE
"840 N 3RD ST 301, MILWAUKEE, WI 53203","840 N 3RD ST 301, MILWAUKEE, WI 53203",TRUE
"840 N OLD WORLD THIRD ST 30, MILWAUKEE, WI 53203","840 N OLD WORLD 3RD ST, STE 30, MILWAUKEE, WI 53203",TRUE
"840 N OLD WORLD THRID ST UNI, MILWAUKEE, WI 53203","840 N OLD WORLD 3RD ST, MILWAUKEE, WI 53203",TRUE
"840 N THIRD ST, MILWAUKEE, WI 53203","840 N 3RD ST, MILWAUKEE, WI 53203",TRUE
"840 NORTH OLD WORLD THIRD ST, MILWAUKEE, WI 53203","840 N OLD WORLD 3RD ST, MILWAUKEE, WI 53203",TRUE
"840 OAKWOOD ST, ORANGE, CA 92869","840 S OAKWOOD ST, ORANGE, CA 92869",TRUE
"840 SW CORONADO ST, PORTLAND, OR 97219","840 SW CORONADO ST, PORTLAND, OR 97219",TRUE
"840 W THERESA LA, GLENDALE, WI 53209","840 W THERESA LN, MILWAUKEE, WI 53209",TRUE
"8401 N GRANVILLE RD UNIT 103, MILWAUKEE, WI 53204","8401 N GRANVILLE RD, APT 103, MILWAUKEE, WI 53224",TRUE
"8401 S 116TH ST, FRANKLIN, WI 53132","8401 S 116TH ST, FRANKLIN, WI 53132",TRUE
"8404 N 111TH ST, MILWAUKEE, WI 53224","8404 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"8405 N 68TH ST, MILWAUKEE, WI 53223","8405 N 68TH ST, MILWAUKEE, WI 53223",TRUE
"8405 S FOUNTAIN CT, FRANKLIN, WI 53132","8405 S FOUNTAIN CT, FRANKLIN, WI 53132",TRUE
"8409 WEST MELVINA ST, MILWAUKEE, WI 53018","8409 W MELVINA ST, MILWAUKEE, WI 53222",TRUE
"841 ROBERTSON ST, WAUWATOSA, WI 53213","841 N ROBERTSON ST, MILWAUKEE, WI 53213",TRUE
"8410 N 100TH ST, MILWAUKEE, WI 53224","8410 N 100TH ST, MILWAUKEE, WI 53224",TRUE
"8414 N 102ND CT, MILWAUKEE, WI 53224","8414 N 102ND CT, MILWAUKEE, WI 53224",TRUE
"8415 N INDIAN CREEK PK, FOX POINT, WI 53217","8415 N INDIAN CREEK PKWY, MILWAUKEE, WI 53217",TRUE
"8415 W MILL RD, MILWAUKEE, WI 53225","8415 W MILL RD, MILWAUKEE, WI 53225",TRUE
"8418 N 111ST, MILWAUKEE, WI 53224","8418 N 111TH ST, MILWAUKEE, WI 53224",TRUE
"842 LEES AV, LONG BEACH, CA 90815","842 LEES AVE, LONG BEACH, CA 90815",TRUE
"8420 JULIANNE TER, GOLDEN VALLEY, MN 55427","8420 JULIANNE TER, MINNEAPOLIS, MN 55427",TRUE
"8420 PARK HAVEN DR, EL PASO, TX 79907","8420 PARK HAVEN AVE, EL PASO, TX 79907",TRUE
"8420 W LISBON AV, MILWAUKEE, WI 53222","8420 W LISBON AVE, MILWAUKEE, WI 53222",TRUE
"8422 W LAPHAM ST, WEST ALLIS, WI 53214","8422 W LAPHAM ST, MILWAUKEE, WI 53214",TRUE
"8422 W ORCHARD ST, MILWAUKEE, WI 53214","8422 W ORCHARD ST, MILWAUKEE, WI 53214",TRUE
"8424 N 57TH ST, BROWNDEER, WI 53223","8424 N 57TH ST, MILWAUKEE, WI 53223",TRUE
"8426 N 51ST ST, BROWN DEER, WI 53223","8426 N 51ST ST, MILWAUKEE, WI 53223",TRUE
"8428 W BLUEMOUND RD, MILWAUKEE, WI 53226","8428 W BLUEMOUND RD, MILWAUKEE, WI 53226",TRUE
"843 SETTLERS CR, SHEBOYGAN, WI 53085","843 SETTLERS CIR, SHEBOYGAN FALLS, WI 53085",TRUE
"8430 N 101ST CT, MILWAUKEE, WI 53224","8430 N 101ST CT, MILWAUKEE, WI 53224",TRUE
"8430 N PORT WASHINGTON RD, FOX POINT, WI 53217","8430 N PORT WASHINGTON RD, MILWAUKEE, WI 53217",TRUE
"8432 W LISBON AV, MILWAUKEE, WI 53210","8432 W LISBON AVE, MILWAUKEE, WI 53222",TRUE
"8432 W LISBON AV, MILWAUKEE, WI 53222","8432 W LISBON AVE, MILWAUKEE, WI 53222",TRUE
"8432 W LISBON AV, MILWAUKEE, WI 53223","8432 W LISBON AVE, MILWAUKEE, WI 53222",TRUE
"8434 VAULTING DR, LAKE WORTH, FL 33467","8434 VAULTING DR, LAKE WORTH, FL 33467",TRUE
"8434 W PUETZ RD, FRANKLIN, WI 53132","8434 W PUETZ RD, FRANKLIN, WI 53132",TRUE
"844 CONTEMPO ST, ONTARIO, CA 91762","844 W CONTEMPO ST, ONTARIO, CA 91762",TRUE
"844 CRIGLAS RD, WALES, WI 53183","844 CRIGLAS RD, WALES, WI 53183",TRUE
"8440 N PORT WASHINGTON RD, MILWAUKEE, WI 53217","8440 N PORT WASHINGTON RD, MILWAUKEE, WI 53217",TRUE
"8440 S 36TH ST, FRANKLIN, WI 53132","8440 S 36TH ST, FRANKLIN, WI 53132",TRUE
"8442 S FOUNTAIN CT, FRANKLIN, WI 53132","8442 S FOUNTAIN CT, FRANKLIN, WI 53132",TRUE
"8444 W MELVINA ST, MILWAUKEE, WI 53222","8444 W MELVINA ST, MILWAUKEE, WI 53222",TRUE
"845 MIDDLE VALLEY ST, HENDERSON, NV 89052","845 MIDDLE VALLEY ST, HENDERSON, NV 89052",TRUE
"845 N DELANCEY AV, SAN DIMAS, CA 91773","845 N DELANCEY AVE, SAN DIMAS, CA 91773",TRUE
"845 S MAIN ST 100, FOND DU LAC, WI 54935","845 S MAIN ST, STE 100, FOND DU LAC, WI 54935",TRUE
"845 S MAIN ST SUITE 100, FOND DU LAC, WI 54935","845 S MAIN ST, STE 100, FOND DU LAC, WI 54935",TRUE
"845 SW 10TH AV, MIAMI, FL 33130","845 SW 10TH AVE, MIAMI, FL 33130",TRUE
"845 W GLEN RIVER RD, GLENDALE, WI 53217","845 W GLEN RIVER RD, MILWAUKEE, WI 53217",TRUE
"845 W GLEN RIVER RDE, GLENDALE, WI 53217","845 W GLEN RIVER RD, MILWAUKEE, WI 53217",TRUE
"845 W GLENRIVER RD, GLENDALE, WI 53217","845 W GLENRIVER RD, GLENDALE, WI 53217",FALSE
"8451 N GRANVILLE RD, MILWAUKEE, WI 53224","8451 N GRANVILLE RD, MILWAUKEE, WI 53224",TRUE
"8455 E JUMPING CHOLLA DR, GOLD CANYON, AZ 85118","8455 E JUMPING CHOLLA DR, GOLD CANYON, AZ 85118",TRUE
"8459 N 107TH ST, MILWAUKEE, WI 53224","8459 N 107TH ST, MILWAUKEE, WI 53224",TRUE
"8460 S 20TH ST, OAK CREEK, WI 53154","8460 S 20TH ST, OAK CREEK, WI 53154",TRUE
"8465 N 107TH ST, MILWAUKEE, WI 53224","8465 N 107TH ST, MILWAUKEE, WI 53224",TRUE
"8467 S ORCHARD VIEW LA, OAK CREEK, WI 53154","8467 S ORCHARD VIEW LN, OAK CREEK, WI 53154",TRUE
"8468 W PUETZ RD, FRANKLIN, WI 53132","8468 W PUETZ RD, FRANKLIN, WI 53132",TRUE
"8472 ELLIS RD, MEMPHIS, TN 38134","8472 ELLIS RD, BARTLETT, TN 38133",TRUE
"8478 S DEERWOOD LA, FRANKLIN, WI 53132","8478 S DEERWOOD LN, FRANKLIN, WI 53132",TRUE
"848 N RAINBOW BL 2203, LAS VEGAS, NV 89107","848 N RAINBOW BLVD 2203, LAS VEGAS, NV 89107",TRUE
"848 N RAINBOW BL UNIT A23, LAS VEGAS, NV 89107","848 N RAINBOW BLVD, UNIT A23, LAS VEGAS, NV 89107",TRUE
"8482 S NIGHTHAWK TRL, OAK CREEK, WI 53154","8482 S NIGHTHAWK TRL, OAK CREEK, WI 53154",TRUE
"8484 CYPRESS AV, RIVERSIDE, CA 92503","8484 CYPRESS AVE, RIVERSIDE, CA 92503",TRUE
"8484 WILSHIRE BL SUITE 760, BEVERLY HILLS, CA 90210","8484 WILSHIRE BLVD, STE 760, BEVERLY HILLS, CA 90211",TRUE
"8484 WILSHIRE BL SUITE, BEVERLY HILLS, CA 90210","8484 WILSHIRE BLVD, BEVERLY HILLS, CA 90211",TRUE
"8485 S ASHBURY LA 102, OAK CREEK, WI 53154","8485 S ASHBURY LN, APT 102, OAK CREEK, WI 53154",TRUE
"8485 S ASHBURY LA APT 102, OAK CREEK, WI 53154","8485 S ASHBURY LN, APT 102, OAK CREEK, WI 53154",TRUE
"8485 S ASHBURY LA UNIT 102, OAK CREEK, WI 53154","8485 S ASHBURY LN, APT 102, OAK CREEK, WI 53154",TRUE
"8485 S ASHBURY N UN 102, OAK CREEK, WI 53154","8485 S ASHBURY LN, APT 102, OAK CREEK, WI 53154",TRUE
"849 W MONTCLAIRE AV, GLENDALE, WI 53217","849 W MONTCLAIRE AVE, MILWAUKEE, WI 53217",TRUE
"8494 N MEADOWSIDE CT, BROWN DEER, WI 53223","8494 N MEADOWSIDE CT, MILWAUKEE, WI 53223",TRUE
"8497 BRITTANIA DR, FORT MEYERS, FL 33912","8497 BRITTANIA DR, FORT MYERS, FL 33912",TRUE
"8497 N 46TH ST, BROWN DEER, WI 53223","8497 N 46TH ST, MILWAUKEE, WI 53223",TRUE
"8498 MURPHY LAKE RD, PRESQUE ILSE, WI 54557","8498 MURPHY LAKE RD, PRESQUE ISLE, WI 54557",TRUE
"85 AVONDALE AV, NEPTUNE CITY, NJ 07753","85 AVONDALE AVE, NEPTUNE, NJ 07753",TRUE
"850 CRESCENT LA, HARTLAND, WI 53029","850 CRESCENT LN, HARTLAND, WI 53029",TRUE
"850 CRESECENT LA, HARTLAND, WI 53029","850 CRESECENT LA, HARTLAND, WI 53029",FALSE
"850 E DREXEL AV, OAK CREEK, WI 53154","850 E DREXEL AVE, OAK CREEK, WI 53154",TRUE
"850 E WATERFORD AV UN 1, MILWAUKEE, WI 00000","850 E WATERFORD AVE, APT 1, MILWAUKEE, WI 53207",TRUE
"850 JANICE CT, LA CROSSE, WI 54601","850 JANICE CT, LA CROSSE, WI 54601",TRUE
"850 S 74TH ST, WEST ALLIS, WI 53214","850 S 74TH ST, MILWAUKEE, WI 53214",TRUE
"850 SHADY LA, OCONOMOWOC, WI 53066","850 SHADY LN, OCONOMOWOC, WI 53066",TRUE
"850 WOODLAND DR, SIERRA MADRE, CA 91024","850 WOODLAND DR, SIERRA MADRE, CA 91024",TRUE
"8500 N GREEN BAY RD, MILWAUKEE, WI 53217","8500 N GREEN BAY CT, RIVER HILLS, WI 53217",TRUE
"8500 N GREEN BAY RD, RIVER HILLS, WI 53217","8500 N GREEN BAY CT, RIVER HILLS, WI 53217",TRUE
"8500 W CAPITOL DR UNIT 202, MILWAUKEE, WI 53222","8500 W CAPITOL DR, STE 202, MILWAUKEE, WI 53222",TRUE
"8500 W CAPITOL DR, MILWAUKEE, WI 53222","8500 W CAPITOL DR, MILWAUKEE, WI 53222",TRUE
"8500 W DENVER AV, MILWAUKEE, WI 53224","8500 W DENVER AVE, MILWAUKEE, WI 53224",TRUE
"8501 PARKLAND DR, FRANKLIN, WI 53132","8501 PARKLAND DR, FRANKLIN, WI 53132",TRUE
"8501 S PARKLAND DR, MILWAUKEE, WI 53132","8501 S PARKLAND DR, FRANKLIN, WI 53132",TRUE
"8504 W LOCUST ST, MILWAUKEE, WI 53222","8504 W LOCUST ST, MILWAUKEE, WI 53222",TRUE
"8505 LAKE VIEW DR, OLIVE BRANCH, MS 38654","8505 LAKE VIEW DR, OLIVE BRANCH, MS 38654",TRUE
"8505 S MAIZE DR, OAK CREEK, WI 53154","8505 S MAIZE DR, OAK CREEK, WI 53154",TRUE
"8505 W BURLEIGH ST UN 1, MILWAUKEE, WI 53222","8505 W BURLEIGH ST, APT 1, MILWAUKEE, WI 53222",TRUE
"8505 W BURLEIGH ST UNIT 1, MILWAUKEE, WI 53222","8505 W BURLEIGH ST, APT 1, MILWAUKEE, WI 53222",TRUE
"8505 W WILBUR AV, MILWAUKEE, WI 53228","8505 W WILBUR AVE, MILWAUKEE, WI 53228",TRUE
"8506 HEMPSTEAD RD APT 2405, HOUSTON, TX 77008","8506 HEMPSTEAD RD, APT 2405, HOUSTON, TX 77008",TRUE
"8507 N PT WASHINGTON RD, MILWAUKEE, WI 53217","8507 N PT WASHINGTON RD, MILWAUKEE, WI 53217",FALSE
"8507 W HOLLY RD, MEQUON, WI 53097","8507 W HOLLY RD, MEQUON, WI 53097",TRUE
"8508 CHRISTIANA AV, SKOKIE, IL 60076","8508 CHRISTIANA AVE, SKOKIE, IL 60076",TRUE
"8509 W ADLER ST, MILWAUKEE, WI 53214","8509 W ADLER ST, MILWAUKEE, WI 53214",TRUE
