record_id,taxkey,date_inspection,violations
ORD-22-00388,4000521000,2022-01-11,1
ORD-22-00390,3610878100,2022-01-11,2
ORD-22-00391,3880809100,2022-01-07,1
ORD-22-00392,3170532000,2022-01-11,1
ORD-22-00393,4661409000,2022-01-12,1
ORD-22-00394,4341517000,2022-01-12,2
ORD-22-00395,5071140000,2022-01-12,6
ORD-22-00396,4660409000,2022-01-12,1
ORD-22-00397,4030554000,2022-01-04,1
ORD-22-00398,2110849000,2022-01-11,18
ORD-22-00399,3102512000,2022-01-11,1
ORD-22-00401,1920433000,2022-01-12,16
ORD-22-00402,1710566000,2022-01-12,7
ORD-22-00403,2480341000,2022-01-12,1
ORD-22-00404,4601854000,2022-01-12,9
ORD-22-00405,6690941000,2022-01-11,1
ORD-22-00406,3281614000,2022-01-12,9
ORD-22-00408,4691825220,2022-01-11,4
ORD-22-00409,2830140000,2022-01-12,4
ORD-22-00410,3070456000,2022-01-12,3
ORD-22-00411,3051332000,2022-01-06,3
ORD-22-00412,4050799000,2021-12-17,1
ORD-22-00412,4050799000,2022-01-07,2
ORD-22-00413,3471221000,2022-01-12,1
ORD-22-00415,5340407000,2022-01-12,2
ORD-22-00416,3512020100,2022-01-12,1
ORD-22-00417,0000025382,2022-01-12,5
ORD-22-00418,4992047000,2022-01-11,1
ORD-22-00419,2240450100,2022-01-13,1
ORD-22-00420,2530542000,2022-01-13,1
ORD-22-00421,2750104100,2022-01-13,1
ORD-22-00422,3220758000,2022-01-13,1
ORD-22-00423,3230652000,2022-01-13,1
ORD-22-00424,4610639000,2022-01-13,1
ORD-22-00425,2890386000,2022-01-13,1
ORD-22-00428,1750537110,2022-01-13,1
ORD-22-00429,4012001100,2022-01-13,1
ORD-22-00430,3280901000,2022-01-13,1
ORD-22-00431,2070287100,2022-01-13,1
ORD-22-00432,4310222100,2022-01-13,1
ORD-22-00433,3090816100,2022-01-12,3
ORD-22-00434,3661608000,2022-01-07,2
ORD-22-00435,4720305000,2022-01-12,2
ORD-22-00437,0740129000,2022-01-12,2
ORD-22-00438,4611108000,2022-01-12,1
ORD-22-00440,4621103000,2022-01-12,10
ORD-22-00441,3500313100,2022-01-12,4
ORD-22-00442,3500313100,2022-01-12,8
ORD-22-00443,3221155000,2022-01-13,1
ORD-22-00444,2701207000,2022-01-12,9
ORD-22-00445,1220532000,2022-01-13,4
ORD-22-00446,1220531000,2022-01-13,2
ORD-22-00447,1379906300,2022-01-13,5
ORD-22-00448,3922951000,2022-01-13,3
ORD-22-00449,4341522000,2022-01-13,4
ORD-22-00450,2822425000,2022-01-13,2
ORD-22-00452,4720002100,2022-01-05,1
ORD-22-00452,4720002100,2022-01-13,1
ORD-22-00453,2120717000,2022-01-13,1
ORD-22-00454,3881601110,2022-01-13,1
ORD-22-00455,2731020110,2022-01-13,2
ORD-22-00456,3881641000,2022-01-13,1
ORD-22-00457,4341523000,2022-01-13,3
ORD-22-00461,2890178000,2022-01-13,2
ORD-22-00462,3070094000,2022-01-13,15
ORD-22-00463,2110123200,2022-01-13,5
ORD-22-00464,3970152100,2022-01-13,7
ORD-22-00465,1510432000,2022-01-07,4
ORD-22-00466,2650102200,2022-01-14,1
ORD-22-00467,1740327000,2022-01-13,10
ORD-22-00468,1779941000,2022-01-11,3
ORD-22-00471,2289973000,2022-01-13,1
ORD-22-00472,1921304000,2022-01-11,4
ORD-22-00475,6432518000,2022-01-12,1
ORD-22-00476,1920401000,2022-01-14,3
ORD-22-00478,3061113000,2021-12-29,1
ORD-22-00478,3061113000,2022-01-13,2
ORD-22-00479,3500450000,2022-01-14,1
ORD-22-00480,3641526000,2022-01-14,6
ORD-22-00481,3470711000,2022-01-13,1
ORD-22-00482,6680505000,2022-01-14,1
ORD-22-00483,3900270000,2022-01-14,2
ORD-22-00485,0730105000,2022-01-13,2
ORD-22-00486,3550023110,2022-01-14,1
ORD-22-00488,3550475100,2022-01-14,1
ORD-22-00489,3210307000,2022-01-12,1
ORD-22-00490,3140797000,2022-01-14,1
ORD-22-00492,4660329100,2022-01-13,2
ORD-22-00493,3922431000,2022-01-14,1
ORD-22-00494,0760082000,2022-01-18,1
ORD-22-00495,3590197000,2022-01-18,3
ORD-22-00496,2830619000,2022-01-14,3
ORD-22-00497,4011215000,2022-01-18,11
ORD-22-00498,3140328000,2022-01-18,1
ORD-22-00499,3500313100,2022-01-18,1
ORD-22-00500,3201535100,2022-01-14,1
ORD-22-00501,3140401000,2022-01-14,1
ORD-22-00503,2722715000,2022-01-14,3
ORD-22-00504,3140418000,2022-01-14,1
ORD-22-00505,3631451000,2022-01-14,3
ORD-22-00506,2300116000,2022-01-14,1
ORD-22-00507,4991761000,2022-01-14,1
ORD-22-00508,4970372100,2022-01-10,5
ORD-22-00512,1521012000,2022-01-18,2
ORD-22-00513,5790117000,2022-01-12,1
ORD-22-00514,4610116000,2022-01-18,2
ORD-22-00515,5790146000,2022-01-12,1
ORD-22-00517,5710597000,2022-01-18,1
ORD-22-00519,3651440000,2022-01-18,1
ORD-22-00521,5301196000,2022-01-18,5
ORD-22-00524,3210736000,2022-01-18,1
ORD-22-00526,3480419100,2022-01-18,12
ORD-22-00528,1420116100,2022-01-19,1
ORD-22-00529,1510432000,2022-01-19,1
ORD-22-00530,2250248000,2022-01-19,1
ORD-22-00531,2270729000,2022-01-19,1
ORD-22-00532,2300461000,2022-01-19,1
ORD-22-00533,2550231100,2022-01-19,1
ORD-22-00534,3211128000,2022-01-19,1
ORD-22-00535,3460813000,2022-01-19,1
ORD-22-00536,5299993000,2022-01-19,1
ORD-22-00537,5310451000,2022-01-19,1
ORD-22-00538,5549984110,2022-01-19,1
ORD-22-00539,4340705000,2022-01-19,1
ORD-22-00540,3220760000,2022-01-19,1
ORD-22-00541,3220761000,2022-01-19,1
ORD-22-00542,3220781000,2022-01-19,1
ORD-22-00543,3220785000,2022-01-19,1
ORD-22-00544,3601753000,2022-01-19,1
ORD-22-00545,3610110110,2022-01-19,1
ORD-22-00553,3060203000,2022-01-19,1
ORD-22-00556,4611364110,2022-01-19,1
ORD-22-00557,4620631110,2022-01-19,1
ORD-22-00558,0699990110,2022-01-19,1
ORD-22-00559,0760003000,2022-01-19,1
ORD-22-00560,0760011000,2022-01-19,1
ORD-22-00561,0760032000,2022-01-19,1
ORD-22-00562,0810281100,2022-01-19,1
ORD-22-00563,0810292000,2022-01-19,1
ORD-22-00565,0819999110,2022-01-19,1
ORD-22-00566,1760060100,2022-01-19,1
ORD-22-00567,1760082111,2022-01-19,1
ORD-22-00568,1760299000,2022-01-19,1
ORD-22-00569,3270983100,2022-01-19,1
ORD-22-00570,3290149000,2022-01-19,1
ORD-22-00571,3290212000,2022-01-19,1
ORD-22-00572,3291602100,2022-01-19,1
ORD-22-00574,4012002110,2022-01-19,1
ORD-22-00575,4012013000,2022-01-19,1
ORD-22-00576,5280701210,2022-01-19,1
ORD-22-00577,5291132100,2022-01-19,1
ORD-22-00578,3281101110,2022-01-19,1
ORD-22-00579,1920314000,2022-01-19,1
ORD-22-00581,2070291000,2022-01-19,1
ORD-22-00583,3891741000,2022-01-19,1
ORD-22-00584,4311303000,2022-01-19,1
ORD-22-00585,2260600000,2022-01-18,1
ORD-22-00586,1921351000,2020-11-20,1
ORD-22-00586,1921351000,2021-12-22,1
ORD-22-00586,1921351000,2022-01-19,2
ORD-22-00588,1410813000,2022-01-18,1
ORD-22-00589,2250505100,2022-01-18,1
ORD-22-00590,0829996112,2022-01-13,6
ORD-22-00591,3140425000,2022-01-18,1
ORD-22-00592,6879994110,2022-01-12,3
ORD-22-00593,3091213000,2022-01-18,1
ORD-22-00594,4311067110,2022-01-18,1
ORD-22-00597,3129934110,2022-01-10,1
ORD-22-00598,3271614000,2022-01-18,6
ORD-22-00599,5539991122,2022-01-19,2
ORD-22-00600,4660201100,2022-01-19,1
ORD-22-00601,4700061000,2022-01-14,6
ORD-22-00603,3111853000,2022-01-19,4
ORD-22-00605,5971111100,2021-11-06,1
ORD-22-00606,5971111100,2021-11-06,1
ORD-22-00607,6260301000,2021-11-14,1
ORD-22-00610,5971111100,2021-11-06,1
ORD-22-00611,1710567000,2022-01-19,1
ORD-22-00613,2611349000,2021-11-20,1
ORD-22-00614,5529936110,2022-01-19,1
ORD-22-00615,1730149000,2022-01-19,1
ORD-22-00616,4991206100,2021-11-08,1
ORD-22-00617,4340505000,2021-11-06,1
ORD-22-00618,3600037000,2021-11-05,1
ORD-22-00619,4611375000,2022-01-19,5
ORD-22-00620,3071232000,2021-11-19,1
ORD-22-00621,5400014000,2021-11-13,1
ORD-22-00622,2910006000,2021-11-29,1
ORD-22-00623,1839956112,2021-11-03,1
ORD-22-00624,0310351110,2021-11-07,1
ORD-22-00625,3641966100,2022-01-14,2
ORD-22-00626,2529997100,2022-01-19,1
ORD-22-00627,5401346000,2021-11-30,1
ORD-22-00628,3190016100,2021-11-13,1
ORD-22-00631,5971111100,2021-11-06,1
ORD-22-00635,5560361000,2022-01-19,1
ORD-22-00636,3080730000,2022-01-19,2
ORD-22-00638,4610103000,2022-01-19,17
ORD-22-00639,4891010200,2022-01-19,2
ORD-22-00641,2701907000,2022-01-19,29
ORD-22-00642,1529985111,2022-01-20,1
ORD-22-00644,3512137100,2022-01-20,1
ORD-22-00645,3220786000,2022-01-20,1
ORD-22-00646,3610204100,2022-01-20,1
ORD-22-00647,3061366100,2022-01-20,1
ORD-22-00648,0760052000,2022-01-20,1
ORD-22-00649,1760365112,2022-01-20,1
ORD-22-00650,5570708100,2022-01-20,1
ORD-22-00651,1920835000,2022-01-20,1
ORD-22-00652,2070295000,2022-01-20,1
ORD-22-00653,4310258100,2022-01-20,1
ORD-22-00654,4311311000,2022-01-20,1
ORD-22-00655,3920605111,2022-01-19,2
ORD-22-00656,3610520000,2022-01-19,2
ORD-22-00658,4710410000,2022-01-19,1
ORD-22-00659,2530423000,2022-01-18,7
ORD-22-00660,1930110000,2022-01-19,3
ORD-22-00662,4311021000,2022-01-19,1
ORD-22-00663,3281807000,2022-01-19,8
ORD-22-00664,3890122000,2022-01-18,4
ORD-22-00665,4320811000,2022-01-19,1
ORD-22-00666,2120648100,2022-01-19,3
ORD-22-00667,2080207100,2022-01-13,7
ORD-22-00668,5380608000,2022-01-20,3
ORD-22-00669,4339984000,2022-01-18,3
ORD-22-00670,5380605000,2022-01-20,3
ORD-22-00671,5380626000,2022-01-20,3
ORD-22-00673,5380628000,2022-01-20,3
ORD-22-00674,2722708000,2022-01-13,5
ORD-22-00675,1580482000,2022-01-18,1
ORD-22-00676,3670440000,2022-01-20,4
ORD-22-00677,5380630000,2022-01-20,3
ORD-22-00678,5779929110,2022-01-20,3
ORD-22-00679,3140018000,2017-04-28,3
ORD-22-00679,3140018000,2021-11-30,1
ORD-22-00679,3140018000,2022-01-20,1
ORD-22-00680,5151130000,2022-01-18,3
ORD-22-00682,5989960110,2022-01-20,3
ORD-22-00683,5989959110,2022-01-20,3
ORD-22-00684,2459989000,2022-01-19,9
ORD-22-00685,3632674100,2022-01-20,4
ORD-22-00686,2722793000,2022-01-13,9
ORD-22-00687,4711210000,2022-01-20,6
ORD-22-00688,2720302000,2022-01-20,1
ORD-22-00689,4940318110,2022-01-20,4
ORD-22-00690,3900115000,2022-01-20,5
ORD-22-00691,2881024000,2022-01-20,1
ORD-22-00693,3880410000,2022-01-20,1
ORD-22-00696,2700705000,2022-01-20,1
ORD-22-00697,5071226000,2022-01-20,3
ORD-22-00698,3670451100,2022-01-14,3
ORD-22-00700,2291007000,2022-01-20,2
ORD-22-00702,2440033000,2022-01-13,10
ORD-22-00703,3660138112,2022-01-18,3
ORD-22-00704,3870388111,2022-01-18,3
ORD-22-00706,3140300000,2022-01-21,1
ORD-22-00707,3890791000,2022-01-21,1
ORD-22-00708,3220972000,2022-01-21,1
ORD-22-00709,2670483000,2022-01-21,1
ORD-22-00711,4611375000,2022-01-21,1
ORD-22-00712,0820031000,2022-01-21,1
ORD-22-00713,1760921000,2022-01-21,1
ORD-22-00714,4012015000,2022-01-21,1
ORD-22-00716,3131803000,2022-01-21,1
ORD-22-00717,2070137000,2022-01-18,6
ORD-22-00718,3870204100,2022-01-21,1
ORD-22-00719,4010629000,2022-01-20,1
ORD-22-00720,4970118000,2022-01-20,1
ORD-22-00721,3220719000,2021-11-18,1
ORD-22-00722,3070366000,2022-01-20,2
ORD-22-00723,3630705100,2021-11-04,1
ORD-22-00724,5380601000,2021-11-19,1
ORD-22-00725,4950316000,2021-11-20,1
ORD-22-00726,4970615000,2022-01-20,1
ORD-22-00727,3210759000,2021-11-21,1
ORD-22-00728,3121565100,2022-01-07,11
ORD-22-00729,3040003000,2022-01-20,1
ORD-22-00730,2860318000,2021-11-27,1
ORD-22-00731,2310096000,2021-11-02,1
ORD-22-00733,4090225210,2022-02-21,1
ORD-22-00734,5539991121,2021-11-11,1
ORD-22-00735,4012028000,2021-11-12,1
ORD-22-00737,4971112000,2021-11-04,1
ORD-22-00738,4681134100,2022-01-19,1
ORD-22-00739,5959860211,2021-11-06,1
ORD-22-00740,3050431000,2022-01-18,1
ORD-22-00741,4090573000,2021-11-28,1
ORD-22-00742,3522065100,2021-11-28,1
ORD-22-00744,3530203100,2021-11-03,1
ORD-22-00745,4610598000,2021-11-24,1
ORD-22-00746,3101643000,2022-01-18,25
ORD-22-00747,3860223000,2021-11-19,1
ORD-22-00748,4971113000,2021-11-15,1
ORD-22-00749,5379999110,2021-11-11,1
ORD-22-00750,4340327000,2021-11-29,1
ORD-22-00751,3210905000,2021-11-18,1
ORD-22-00752,3600501000,2021-11-11,1
ORD-22-00753,3610292100,2022-01-21,1
ORD-22-00758,3270347000,2022-01-21,7
ORD-22-00759,3610713111,2021-11-25,1
ORD-22-00759,3610713111,2022-01-21,5
ORD-22-00760,2300461000,2022-01-21,1
ORD-22-00761,3290212000,2022-01-20,3
ORD-22-00763,1960109000,2022-01-21,1
ORD-22-00765,3880809100,2022-01-20,1
ORD-22-00766,2080520000,2022-01-21,1
ORD-22-00767,2240595000,2022-01-21,2
ORD-22-00768,2120804000,2022-01-21,4
ORD-22-00769,3881529000,2022-01-21,1
ORD-22-00770,4700041000,2022-01-21,1
ORD-22-00771,3850010000,2022-01-20,1
ORD-22-00772,5010423000,2022-01-21,1
ORD-22-00773,3641765000,2022-01-21,3
ORD-22-00777,3081125000,2022-01-18,4
ORD-22-00778,3070118000,2022-01-21,1
ORD-22-00779,5591020000,2022-01-22,1
ORD-22-00780,3220973000,2022-01-22,1
ORD-22-00781,3610317100,2022-01-22,1
ORD-22-00783,3060430000,2022-01-22,1
ORD-22-00784,0760073000,2022-01-22,1
ORD-22-00785,0820032000,2022-01-22,1
ORD-22-00786,3291854000,2022-01-22,1
ORD-22-00787,5579979100,2022-01-22,1
ORD-22-00789,5130679000,2022-01-19,2
ORD-22-00790,4320001110,2022-01-18,2
ORD-22-00791,2640524000,2022-01-21,1
ORD-22-00792,3201537100,2022-01-21,1
ORD-22-00793,2501131000,2022-01-21,1
ORD-22-00794,4611314000,2022-01-19,3
ORD-22-00795,4210247000,2022-01-20,1
ORD-22-00797,2149991100,2022-01-19,2
ORD-22-00798,2550221110,2022-01-21,9
ORD-22-00800,3050102000,2022-01-20,1
ORD-22-00801,4320052000,2022-01-24,3
ORD-22-00802,4702029000,2022-01-19,13
ORD-22-00803,3980573112,2021-08-07,1
ORD-22-00803,3980573112,2022-01-24,3
ORD-22-00805,6879994110,2022-01-20,2
ORD-22-00806,1230340000,2022-01-21,6
ORD-22-00807,1880027100,2022-01-20,7
ORD-22-00808,3220969000,2022-01-24,11
ORD-22-00809,4020726000,2022-01-24,1
ORD-22-00810,5350881000,2022-01-24,5
ORD-22-00811,4690902000,2022-01-24,5
ORD-22-00812,2270708000,2022-01-24,1
ORD-22-00815,1870008100,2022-01-21,4
ORD-22-00817,1509989000,2022-01-21,2
ORD-22-00818,2480031000,2022-01-24,2
ORD-22-00819,2550242110,2022-01-21,1
ORD-22-00820,4020021000,2022-01-19,1
ORD-22-00821,2310275000,2022-01-24,2
ORD-22-00822,3281429000,2022-01-12,5
ORD-22-00824,3880007100,2022-01-25,1
ORD-22-00825,4280551110,2022-01-25,5
ORD-22-00826,5600362000,2022-01-20,1
ORD-22-00827,4280327000,2022-01-25,1
ORD-22-00828,4280601100,2022-01-25,1
ORD-22-00829,4611469100,2022-01-25,1
ORD-22-00830,5590360000,2022-01-24,2
ORD-22-00831,4702102000,2022-01-25,3
ORD-22-00832,4710807000,2022-01-21,1
ORD-22-00833,4703639000,2022-01-25,3
ORD-22-00834,4579876000,2022-01-20,1
ORD-22-00835,4720186000,2022-01-20,1
ORD-22-00836,4580836000,2022-01-21,2
ORD-22-00837,2870791000,2022-01-25,2
ORD-22-00838,4350038000,2022-01-21,1
ORD-22-00839,1700203000,2022-01-25,4
ORD-22-00840,2260330000,2022-01-25,4
ORD-22-00841,2870016000,2022-01-25,4
ORD-22-00842,2701203100,2022-01-25,1
ORD-22-00843,4000522100,2022-01-25,1
ORD-22-00844,2100399110,2022-01-25,4
ORD-22-00845,2501141000,2022-01-25,1
ORD-22-00846,4000029100,2022-01-25,1
ORD-22-00847,6670079000,2022-01-25,6
ORD-22-00848,4621103000,2022-01-25,1
ORD-22-00849,4320819000,2022-01-24,1
ORD-22-00850,1820242100,2022-01-25,1
ORD-22-00851,1719656000,2022-01-25,7
ORD-22-00852,1521001000,2022-01-25,1
ORD-22-00855,3611891000,2022-01-24,1
ORD-22-00856,4010190000,2022-01-25,8
ORD-22-00857,2080686000,2022-01-25,7
ORD-22-00858,2080686000,2022-01-25,25
ORD-22-00859,3502380100,2022-01-25,35
ORD-22-00860,2510033000,2022-01-25,1
ORD-22-00863,2300500000,2022-01-25,1
ORD-22-00864,5310433000,2022-01-25,2
ORD-22-00865,3881639000,2022-01-21,1
ORD-22-00866,5410016000,2022-01-25,3
ORD-22-00867,5320477100,2022-01-24,1
ORD-22-00868,3610432000,2022-01-24,1
ORD-22-00869,1740324000,2022-01-26,5
ORD-22-00870,4061070000,2022-01-26,1
ORD-22-00871,5270355000,2022-01-25,1
ORD-22-00872,1909796000,2022-01-26,5
ORD-22-00873,3140309000,2022-01-24,1
ORD-22-00874,2629988000,2022-01-25,1
ORD-22-00875,2871423000,2022-01-24,1
ORD-22-00876,3970109110,2022-01-20,1
ORD-22-00877,3920810000,2022-01-21,1
ORD-22-00878,2470617000,2022-01-25,2
ORD-22-00879,1741003000,2022-01-25,4
ORD-22-00880,3470711000,2022-01-26,2
ORD-22-00881,2169997113,2022-01-26,4
ORD-22-00882,4670522000,2022-01-25,1
ORD-22-00883,4591126000,2022-01-21,5
ORD-22-00884,5800564000,2022-01-25,3
ORD-22-00885,0310101111,2022-01-26,10
ORD-22-00886,3051057000,2022-01-25,4
ORD-22-00887,3061173000,2022-01-24,15
ORD-22-00888,1880744000,2022-01-21,4
ORD-22-00889,2500084000,2022-01-25,4
ORD-22-00890,5360118000,2022-01-21,1
ORD-22-00892,3660007000,2022-01-14,1
ORD-22-00893,5779973100,2022-01-25,7
ORD-22-00894,3661070000,2022-01-24,16
ORD-22-00895,2110353000,2022-01-21,6
ORD-22-00896,2240667000,2022-01-21,4
ORD-22-00897,4610406000,2022-01-26,7
ORD-22-00899,3200526000,2022-01-26,4
ORD-22-00900,2700150000,2022-01-25,20
ORD-22-00903,2290862000,2022-01-26,1
ORD-22-00904,3111322000,2022-01-24,10
ORD-22-00905,3610625000,2022-01-25,1
ORD-22-00906,3880007100,2022-01-25,2
ORD-22-00907,4350278100,2022-01-26,1
ORD-22-00908,2881024000,2022-01-26,2
ORD-22-00909,3090838000,2022-01-26,4
ORD-22-00910,2870108100,2022-01-26,2
ORD-22-00911,3480337000,2022-01-25,2
ORD-22-00912,1750263100,2022-01-21,11
ORD-22-00913,2681040000,2022-01-26,1
ORD-22-00914,1750620000,2022-01-21,7
ORD-22-00915,2681040000,2022-01-26,1
ORD-22-00916,5570507000,2022-01-26,1
ORD-22-00917,5759999100,2022-01-26,3
ORD-22-00918,3249953000,2022-01-26,1
ORD-22-00919,2670659000,2021-12-08,3
ORD-22-00919,2670659000,2022-01-26,3
ORD-22-00920,4011048000,2022-01-25,6
ORD-22-00921,3081125000,2022-01-26,1
ORD-22-00922,3641904100,2022-01-26,2
ORD-22-00923,5320206000,2022-01-27,1
ORD-22-00924,4960824000,2022-01-26,8
ORD-22-00925,3040059000,2022-01-27,1
ORD-22-00926,3882016000,2022-01-25,3
ORD-22-00927,4990765000,2022-01-27,1
ORD-22-00928,4580008100,2022-01-26,18
ORD-22-00929,3650310000,2022-01-27,1
ORD-22-00930,5979952121,2022-01-26,1
ORD-22-00931,2519999111,2018-08-23,2
ORD-22-00931,2519999111,2019-04-12,2
ORD-22-00931,2519999111,2022-01-21,2
ORD-22-00932,4970760000,2022-01-26,6
ORD-22-00933,2080132000,2020-12-12,1
ORD-22-00933,2080132000,2022-01-27,1
ORD-22-00934,2510177100,2017-10-23,2
ORD-22-00934,2510177100,2022-01-21,2
ORD-22-00935,3061132000,2022-01-25,2
ORD-22-00936,3061133000,2022-01-25,4
ORD-22-00938,4310811110,2022-01-24,1
ORD-22-00939,2500803000,2022-01-21,2
ORD-22-00940,2500805000,2022-01-21,1
ORD-22-00941,2509996000,2020-10-19,3
ORD-22-00941,2509996000,2022-01-21,2
ORD-22-00942,2070002100,2022-01-27,1
ORD-22-00943,3250354100,2022-01-26,1
ORD-22-00944,2270036112,2022-01-21,2
ORD-22-00945,2452308000,2022-01-25,2
ORD-22-00947,3241052111,2022-01-26,1
ORD-22-00948,1921331000,2022-01-21,2
ORD-22-00949,1450541000,2022-01-25,1
ORD-22-00950,5800568000,2022-01-26,1
ORD-22-00951,1921332100,2022-01-27,2
ORD-22-00952,2890171000,2022-01-27,4
ORD-22-00953,3512020100,2022-01-26,5
ORD-22-00954,3160359000,2022-01-26,1
ORD-22-00955,1750632000,2022-01-21,9
ORD-22-00956,2830184100,2022-01-27,5
ORD-22-00957,4310344000,2022-01-27,1
ORD-22-00958,2811093000,2022-01-27,2
ORD-22-00959,3070248000,2022-01-27,4
ORD-22-00960,3881534100,2022-01-27,1
ORD-22-00961,3660902000,2022-01-27,1
ORD-22-00962,3660903000,2022-01-27,1
ORD-22-00963,3922022111,2022-01-20,7
ORD-22-00964,2250234000,2022-01-25,11
ORD-22-00965,1160126100,2022-01-27,1
ORD-22-00967,1740519000,2022-01-27,1
ORD-22-00968,2730121000,2022-01-27,4
ORD-22-00969,2311016000,2022-01-27,2
ORD-22-00971,4340422000,2022-01-27,3
ORD-22-00972,3590618100,2022-01-21,8
ORD-22-00973,3460826100,2022-01-28,2
ORD-22-00974,3250766000,2022-01-27,10
ORD-22-00975,4010980111,2022-01-27,1
ORD-22-00976,6449939110,2022-01-27,3
ORD-22-00980,3550843100,2022-01-21,3
ORD-22-00981,3070062000,2022-01-28,1
ORD-22-00982,0430648000,2022-01-19,1
ORD-22-00983,4020211000,2022-01-28,3
ORD-22-00984,4020205100,2022-01-28,1
ORD-22-00986,2701706000,2022-01-26,5
ORD-22-00987,1110142000,2022-01-28,3
ORD-22-00988,4340085000,2022-01-28,6
ORD-22-00989,4340085000,2022-01-28,5
ORD-22-00990,4681433000,2022-01-27,5
ORD-22-00991,2509977000,2022-01-28,1
ORD-22-00993,3071005000,2022-01-28,5
ORD-22-00994,1920796000,2022-01-25,15
ORD-22-00995,5080610100,2022-01-27,13
ORD-22-00996,3551511000,2022-01-21,4
ORD-22-00997,3250076000,2022-01-28,1
ORD-22-00998,3270344000,2022-01-18,4
ORD-22-00999,2881024000,2022-01-28,1
ORD-22-01001,3091067000,2022-01-28,1
ORD-22-01002,1920796000,2022-01-25,11
ORD-22-01003,5971111100,2022-01-27,1
ORD-22-01004,4960347000,2022-01-28,10
ORD-22-01005,6440618000,2022-01-27,1
ORD-22-01006,3632426000,2019-04-05,1
ORD-22-01006,3632426000,2020-07-15,1
ORD-22-01006,3632426000,2021-12-21,1
ORD-22-01006,3632426000,2022-01-28,4
ORD-22-01007,4280407000,2022-01-28,4
ORD-22-01008,3641502100,2022-01-27,2
ORD-22-01009,2841617000,2022-01-28,1
ORD-22-01010,4690910000,2022-01-28,18
ORD-22-01011,6680326000,2022-01-27,3
ORD-22-01013,1780256000,2022-01-29,1
ORD-22-01014,1850503000,2022-01-29,1
ORD-22-01016,3190328200,2022-01-29,1
ORD-22-01017,3540624000,2022-01-29,1
ORD-22-01018,3650013000,2022-01-29,1
ORD-22-01019,3920302000,2022-01-29,1
ORD-22-01020,4010053000,2022-01-29,1
ORD-22-01021,4310819000,2022-01-29,1
ORD-22-01022,4590055000,2022-01-29,1
ORD-22-01023,4610731000,2022-01-29,1
ORD-22-01024,3220974100,2022-01-29,1
ORD-22-01025,3221052100,2022-01-29,1
ORD-22-01026,3221088000,2022-01-29,1
ORD-22-01027,3530116000,2022-01-29,1
ORD-22-01028,3610557100,2022-01-29,1
ORD-22-01030,3610603116,2022-01-29,1
ORD-22-01031,3610664113,2022-01-29,1
ORD-22-01033,4610204000,2022-01-29,1
ORD-22-01034,4611428000,2022-01-29,1
ORD-22-01035,4710689000,2022-01-29,1
ORD-22-01036,5350723100,2022-01-29,1
ORD-22-01037,0820052000,2022-01-29,1
ORD-22-01039,2681206000,2022-01-29,1
ORD-22-01040,2681207000,2022-01-29,1
ORD-22-01044,2870706100,2022-01-29,1
ORD-22-01045,2870706200,2022-01-29,1
ORD-22-01046,2871901000,2022-01-29,1
ORD-22-01050,3080986000,2022-01-29,1
ORD-22-01051,3271220120,2022-01-29,1
ORD-22-01052,3271221100,2022-01-29,1
ORD-22-01053,4010731111,2022-01-29,1
ORD-22-01054,4010758110,2022-01-29,1
ORD-22-01055,4010961000,2022-01-29,1
ORD-22-01056,4012151000,2022-01-29,1
ORD-22-01057,4012171000,2022-01-29,1
ORD-22-01058,4049974100,2022-01-29,1
ORD-22-01059,4240239114,2022-01-29,1
ORD-22-01060,4351060100,2022-01-29,1
ORD-22-01061,5710105100,2022-01-29,1
ORD-22-01062,3281229000,2022-01-29,1
ORD-22-01064,1920852000,2022-01-29,1
ORD-22-01065,1920904000,2022-01-29,1
ORD-22-01067,1931101110,2022-01-29,1
ORD-22-01068,2070861000,2022-01-29,1
ORD-22-01070,2070871000,2022-01-29,1
ORD-22-01071,2079892111,2022-01-29,1
ORD-22-01072,2079893110,2022-01-29,1
ORD-22-01073,3900705100,2022-01-29,1
ORD-22-01074,3970105224,2022-01-29,1
ORD-22-01075,2730620100,2022-01-29,1
ORD-22-01076,3891861100,2022-01-29,1
ORD-22-01077,4280223100,2022-01-29,1
ORD-22-01079,2110666000,2022-01-31,1
ORD-22-01080,2240723100,2022-01-28,1
ORD-22-01081,3610528000,2022-01-28,5
ORD-22-01082,2080532000,2022-01-28,1
ORD-22-01083,4340043100,2022-01-27,3
ORD-22-01084,4700423000,2022-01-31,18
ORD-22-01085,2910307100,2022-01-28,9
ORD-22-01086,4350047000,2022-01-27,3
ORD-22-01087,3070906110,2021-12-29,1
ORD-22-01087,3070906110,2022-01-26,17
ORD-22-01090,3060763000,2022-01-28,4
ORD-22-01091,0330111000,2022-01-27,2
ORD-22-01092,3070906110,2021-12-29,1
ORD-22-01092,3070906110,2022-01-26,19
ORD-22-01093,2530201000,2022-01-28,4
ORD-22-01094,0330112000,2022-01-26,4
ORD-22-01095,3610739120,2022-01-31,3
ORD-22-01096,1750812000,2022-01-28,4
ORD-22-01097,4591532000,2022-01-28,3
ORD-22-01098,4351338000,2022-01-31,5
ORD-22-01099,3490235000,2022-01-28,2
ORD-22-01100,4351230000,2020-03-10,5
ORD-22-01100,4351230000,2022-01-28,3
ORD-22-01101,1460021100,2022-01-31,1
