wdfi_id,corp_name_clean,address_city,wdfi_group_id,corp_mprop_match
S119698,STS ANTIQUES LLC,W140N14045 COUNTRY AIRE DR GERMANTOWN,2413,FALSE
T077864,TEUTONIA RENOVATIONS LLC,8247 N ANN ST MILWAUKEE,1918,TRUE
N049195,NORTH AVE LLC,6175 WASHINGTON CR WAUWATOSA,1678,FALSE
S119778,S2 REAL ESTATE 1630 S 32ED LLC,11512 W WOODSIDE DR HALES CORNERS,153,FALSE
H062331,HARSHAW RENTALS I LLC,N86W14604 MENOMONEE RIVER PK MENOMONEE FALLS,2182,TRUE
P073265,PEGASUS RESIDENCE 2018 LLC,124 W FREISTADT RD 75 THIENSVILLE,204,TRUE
D062483,DDRE HOLDINGS LLC,PO BOX 26905 MILWAUKEE,2280,TRUE
J048615,JKH INVESTMENTS LLC,1916 E CAPITOL DR SHOREWOOD,536,TRUE
F059802,4641 NORTH 27 LLC,914 W MONTANA ST A MILWAUKEE,2017,FALSE
D039856,DA & DT LLC,9102 W DIXON ST 100 MILWAUKEE,2014,FALSE
C054531,CHIARA COMMUNITIES INC,20875 CROSSROADS CR SUITE 400 WAUKESHA,613,TRUE
I033538,INTEGRAL CONSTRUCTION AND DEVELOPMENT LLC,11317 N SAINT JAMES LA MEQUON,140,FALSE
C101828,CHIARA HOUSING AND SERVICES INC,20875 CROSSROADS CR SUITE 400 WAUKESHA,613,FALSE
C101755,CHIARA COMMUNITIES FOUNDATION INC,20875 CROSSROADS CR SUITE 400 WAUKESHA,613,FALSE
W070924,WHPC-NEW GLARUS LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
W070926,WHPC-NEW GLARUS MM LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
A087084,AUDEO LLC,4368 N WILDWOOD AV SHOREWOOD,1342,TRUE
M104240,MWB EVERETT LLC,12135 W OHIO AV WEST ALLIS,185,TRUE
B091766,BUREN HEIGHTS LLC,12135 W OHIO AV WEST ALLIS,185,FALSE
V028760,VJDII LLC,6933 W BROWN DEER RD MILWAUKEE,1773,FALSE
L063536,LREI 21 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,FALSE
D062731,DRAGONFLY COUNSELING LLC,S99W15019 KEELEY CT MUSKEGO,2401,FALSE
T078437,THIRD WARD LOFTS LLC,117 N JEFFERSON ST 200 MILWAUKEE,162,TRUE
K051640,KELM PROPERTIES MILWAUKEE LLC,3934 N STOWELL AV SHOREWOOD,1219,TRUE
S120290,ELTON ENTERPRISES LLC,765 E KILBOURN AV MILWAUKEE,1851,FALSE
C102610,COQUINA BEACH 2G LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
N049444,"NAVARTE PROPERTIES LLC",3476 S 44TH ST GREENFIELD,1103,TRUE
T078506,TW ALPINE MEADOWS I LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062783,DW ALPINE MEADOWS I LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078508,TW ALPINE MEADOWS II LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062786,DW ALPINE MEADOWS II LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078509,TW STERLING HEIGHTS II LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062787,DW STERLING HEIGHTS II LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078511,TW BELLEVUE GREEN BAY LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062788,DW BELLEVUE GREEN BAY LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078512,TW PARK AVENUE WEST BEND LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062789,DW PARK AVENUE WEST BEND LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078513,TW ORCHARD TERRACE MKE LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
D062790,DW ORCHARD TERRACE MKE LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,TRUE
S120431,SF FLEUR DE LIS LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078518,TW ELDORADO I LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
S120433,SF ELDORADO I LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078519,TW DAYBREAK ESTATES LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
S120435,SF DAYBREAK ESTATES LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078520,TW MORELAND APARTMENTS LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T078521,TW COUNTRY AIRE DELAFIELD LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
P073670,PATTERSON BROS LLC,12353 KOBART RD MINOCQUA,201,FALSE
E051273,EMERGE CONSULTING GROUP LLC,6825 WEST BROWN DEER RD 240803 MILWAUKEE,1763,TRUE
S120481,SKY PROPERTY SOLUTIONS LLC,4750 W HUNTING PARK DR FRANKLIN,1417,TRUE
M104483,MATSON AND MITCHELL LLC,7155 LAKESHORE DR RACINE,1800,TRUE
R071426,ROYAL HOLSTEIN LLC,3190 GATEWAY RD 201 BROOKFIELD,1011,FALSE
D062860,DEW II LLC,2301 W DAPHNE RD GLENDALE,690,TRUE
F060132,477 VOGT LLC,N28W23000 ROUNDY DR 203 PEWAUKEE,2119,FALSE
W071099,WHPC-GRANT COUNTY LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
W071100,WHPC-PRICE COUNTY LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
T078644,3 SHARKS PROPERTIES LLC,N85W16110 APPLETON AV 991 MENOMONEE FALLS,2178,TRUE
S120617,STEWIE PROPERTIES LLC,1290 LORIEN CT BROOKFIELD,243,TRUE
A087439,ANGLINS HOLDING COMPANY LLC,3609 N 11TH ST MILWAUKEE,1133,TRUE
O035182,OLYMPIA FIELDS LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
H062731,HWY 20 AND 90TH DEVELOPMENT LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
P073766,PGA LEASING LLC,7306 ZINSER ST WESTON,1816,FALSE
W071161,WHPC-DENEVEU CREEK-FOND DU LAC LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
L063749,LINMAR PROPERTIES LLC,855 LINMAR LA JOHNSON CREEK,1959,TRUE
W071168,WHPC-NW HOLDING COMPANY LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
R071521,RADIUS ACQUISITIONS LLC,12545 W BURLEIGH RD 3 BROOKFIELD,221,FALSE
S120715,STAY HUMAN LLC,1719 N VEL R PHILLIPS AV MILWAUKEE,452,TRUE
W071173,WAUKESHA RIVERWALK APARTMENTS LLC,117 N JEFFERSON ST 200 MILWAUKEE,162,FALSE
T078765,2541 S GREELEY LLC,PO BOX 70727 MILWAUKEE,2337,TRUE
T078781,230 OKLAHOMA LLC,4015 N LAKE DR SHOREWOOD,1246,FALSE
T078833,2844-46 MURRAY LLC,2710 N FARWELL AV MILWAUKEE,838,FALSE
W071221,WESTWIND APARTMENTS LLC,12750 W NORTH AV B BROOKFIELD,240,FALSE
R071628,RED BEARD HOLDINGS LLC,2025 E GREENWICH AV 116 MILWAUKEE,590,TRUE
W071239,WEU LLC,1010 N CASS ST MILWAUKEE,21,FALSE
C103016,CARING RIDES LLC,4618 N 18TH ST MILWAUKEE,1392,FALSE
S120920,SCHROEDER ROAD APTS LLC,1010 E WASHINGTON AV 101 MADISON,20,FALSE
T078963,3070 HILLCREST LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
T079020,315 BREEZY ACRES LLC,321 BREEZY ACRES LUXEMBURG,1020,FALSE
F060331,4726 PLUM BOTTOM ROAD LLC,321 BREEZY ACRES LUXEMBURG,1020,FALSE
O035283,1025-1027 CLAY STREET LLC,321 BREEZY ACRES LUXEMBURG,1020,FALSE
O035284,173-175 EAST CHESTNUT LLC,321 BREEZY ACRES LUXEMBURG,1020,FALSE
H062902,HENROCK GROUP LLC,2233 W CAPITOL DR MILWAUKEE,677,FALSE
F060337,F2B2 LLC,148 E WILSON ST 200 MADISON,340,FALSE
R071729,RMJ ACQUISITIONS LLC,117 N JEFFERSON ST 200 MILWAUKEE,162,FALSE
H062904,HONEY ACRE INVESTMENTS LLC,2904 S STRATTON DR WEST ALLIS,905,FALSE
P073983,PRIMERO ASSETS LLC,514 EAST LINUS ST MILWAUKEE,1487,TRUE
K051902,KD PROPERTIES NO IV LLC,PO BOX 92 MENOMONEE FALLS,2353,TRUE
T078514,TW FLEUR DE LIS LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
W071360,WHPC-RHINELANDER LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
S121119,STANDEATDRINK HOLDINGS LLC,600 S 6TH ST MILWAUKEE,1627,FALSE
B092493,BROTHERHOOD VENTURES LLC,N719 ROCK LA CHETEK,2156,TRUE
B092029,BACKYARD NATURE PRODUCTS LLC,N28W23000 ROUNDY DR 203 PEWAUKEE,2119,FALSE
B092557,BREEZY BAZAAR LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
O035354,133 W GARFIELD LLC,307 E LLOYD ST MILWAUKEE,974,TRUE
L064106,LIVING THE DREAM RENTALS LLC,N77W23031 S COLDWATER CR SUSSEX,2170,TRUE
F060539,FIVESKIS RENTALS LLC,N77W23031 S COLDWATER CR SUSSEX,2170,TRUE
W071495,WHPC-MAIN AND CLEVELAND-MILWAUKEE LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
T079457,TW KINGAN II LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T079458,TW NORWICH LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T079460,TW CLOVER LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T079462,TW SHEFFIELD LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
T079463,TW STONEBRIDGE LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
A088090,ABODE PROPERTIES LLC,316 N BARSTOW ST SUITE D EAU CLAIRE,1006,TRUE
V028991,V&J AIRPORT FOOD SERVICES II LLC,6933 W BROWN DEER RD MILWAUKEE,1773,FALSE
A088106,A LEGRAND LLC,4812 W LLOYD ST MILWAUKEE,1425,FALSE
H063201,HWY 20 AND 90TH DEVELOPMENT SPONSOR LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
S121560,SW 90TH MOUNT PLEASANT LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
H063237,HARPER HOLDINGS LLC,12020 W FEERICK ST J WAUWATOSA,178,FALSE
W071642,WIS LABS LLC,1459 N FARWELL AV MILWAUKEE,338,FALSE
S121726,SNC BURGER LLC,3510 N OAKLAND AV 210 SHOREWOOD,1115,FALSE
W071680,WAUKESHA RIVERWALK APARTMENTS II LLC,117 N JEFFERSON ST 200 MILWAUKEE,162,FALSE
S121854,SUPREME INVESTMENTS LLC,117 WATSON ST 4026 RIPON,165,TRUE
T079800,2840-2 FARWELL LLC,3916 N OAKLAND AV 221 SHOREWOOD,1210,TRUE
L060708,1ST CHOICE PROPERTIES REALTY LLC,789 STILL POND DR WATERFORD,1876,FALSE
A088372,ALLSORTSA PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
B093050,BUCERIAS LLC,2244 SOTO ST SAN DIEGO,679,FALSE
S114936,SCHIERL BRAND SOLUTIONS LLC,2201 MADISON ST STEVENS POINT,652,FALSE
G058914,GVI PROPERTIES LLC,2904 S STRATTON DR WEST ALLIS,905,TRUE
S122020,S S PROPERTY INVESTMENT LLC,9354 W SPINDLE TOP FRANKLIN,2043,FALSE
S122007,SHERRI BOND SB ENTERPRISE LLC,3719 N 61ST ST MILWAUKEE,1155,FALSE
K052298,KADO PROPERTIES LLC,1926 N 56TH ST MILWAUKEE,544,FALSE
H063437,HOMEWORKS: BRONZEVILLE LLC,2408 N VEL R PHILLIPS AV MILWAUKEE,731,TRUE
N050080,NORTH 52ND STREET LLC,2428 E BEVERLY RD SHOREWOOD,742,TRUE
J049429,JAN FAMILY INVESTMENT LLC,3717 N 92ND ST MILWAUKEE,1153,FALSE
B093218,BADGER ACQUISITIONS LLC,12545 W BURLEIGH RD 3 BROOKFIELD,221,FALSE
R072400,RADIUS REALTY LLC,12545 W BURLEIGH RD 3 BROOKFIELD,221,FALSE
R072401,RADIUS PROPERTIES LLC,12545 W BURLEIGH RD 3 BROOKFIELD,221,TRUE
U022125,UNIVERSITY PLAZA OSHKOSH LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
Q005684,QUALIFIED WATER SYSTEMS LLC,PO BOX 525 HARTLAND,2319,FALSE
B093326,BAJABAR BROTHERS LLC,9354 W SPINDLE TOP FRANKLIN,2043,TRUE
A088695,ALLOUEZ ANCHORS INC,1794 ALLOUEZ AV C GREEN BAY,478,FALSE
B093389,BRIDGESTONE REAL ESTATE XV LLC,10125 S 52ND ST FRANKLIN,25,FALSE
B093390,BRIDGESTONE REAL ESTATE XVI LLC,10125 S 52ND ST FRANKLIN,25,FALSE
P054084,PORCH LIGHT PROPERTY MANAGEMENT & REAL ESTATE LLC,6650 W STATE ST 221 MILWAUKEE,1728,FALSE
J049675,J AND S BLANK LLC,4781 CEDAR HILLS DR SLINGER,1423,TRUE
H063601,HEULER XIX LLC,W237N2872 WOODGATE RD PEWAUKEE,2460,TRUE
H063602,HEULER XX LLC,W237N2872 WOODGATE RD PEWAUKEE,2460,TRUE
H063603,HEULER XXI LLC,W237N2872 WOODGATE RD PEWAUKEE,2460,FALSE
W070551,DLJ ENTERPRISES LLC,116 W AUER AV MILWAUKEE,159,TRUE
G059142,GREEN LEAF PROPERTIES LLC,731 E LAKE VIEW AV WHITEFISH BAY,1817,TRUE
G059147,GOODLIFE INVESTMENTS LLC,3366 SOUTH 15TH PLACE MILWAUKEE,1077,TRUE
O035729,OTSEGO HOLDINGS LLC,W640 SAYLESVILLE RD RUBICON,2496,FALSE
G059144,GOLDEN LAKE HOLDINGS LLC,W640 SAYLESVILLE RD RUBICON,2496,TRUE
T080421,TGSC LLC,W640 SAYLESVILLE RD RUBICON,2496,FALSE
R072642,RUBICON RIVER LLC,W640 SAYLESVILLE RD RUBICON,2496,FALSE
D063920,DONALD R PERGANDE ELDORADO LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
M106327,MBTJ PROPERTIES VI LLC,5201 PEACEFUL HILLS RD HARTFORD,1495,TRUE
B048553,WHPC-BROOKSTONE-FITCHBURG LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
D063948,DRCWISC EXECUTIVE ADVISORS LLC,N114W5784 JAMES CR CEDARBURG,2101,FALSE
T080670,2ND ST LLC,346 W RAVINE BAYE RD BAYSIDE,1098,TRUE
S122835,S&R LEGACY LLC,11220 W BURLEIGH ST 100 WAUWATOSA,125,FALSE
S116172,KK H2O LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
C104266,ALGON 1 LLC,N38W7588 GREYSTONE CT CEDARBURG,2126,FALSE
F061264,FULL HOUSE 3 LLC,W180N8276 TOWN HALL RD MENOMONEE FALLS,2433,FALSE
A089135,A MANCUSO INVESTMENT LLC,PO BOX 1602 BROOKFIELD,2228,TRUE
O035864,125 WATER LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
T080813,221 WATER LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
T080814,239 ERIE LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
X002301,XS MANAGEMENT LLC,13820 KEEFE AV BROOKFIELD,304,FALSE
T080821,2936 S 166TH ST LLC,12600A W BURLEIGH RD BROOKFIELD,223,FALSE
L064921,LAROLEC INVESTMENTS LLC,7323 W LINCOLN AV WEST ALLIS,1822,TRUE
L064925,LREI 22 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,TRUE
N050423,NLM 2019 INVESTMENTS LLC,12600A W BURLEIGH RD BROOKFIELD,223,FALSE
H063931,HIGH LIFE INVESTMENTS LLC,2904 S STRATTON DR WEST ALLIS,905,FALSE
S112076,STRATFORD 212400 STATE HIGHWAY 97 WI LLC,2201 MADISON ST STEVENS POINT,652,FALSE
W072362,GREATER MKE OPPORTUNITY FUND MANAGER LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
N050532,N121CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050533,N126CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050534,N127CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050535,N191CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050536,N192CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050537,N193CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050538,N199CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050539,N299CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050544,N399CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050545,N499CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050546,N599CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050547,N699CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050548,N799CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050549,N899CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050550,N999CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
N050551,N109CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
E053877,EMERGENCE PROPERTIES LLC,439 PINEVIEW CT N COLGATE,1348,TRUE
W072411,WHPC-RHINELANDER MM LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
T081202,TRINITY RE LLC,7680 N 44TH ST MILWAUKEE,1852,TRUE
T081201,TORO TACO INC,3618 W PIERCE ST 250 MILWAUKEE,1140,FALSE
N050614,N129CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
F061514,4738 N 29TH ST MKE LLC,6650 W STATE ST UNIT D 253 MILWAUKEE,1734,FALSE
D064313,DISAN CONTRACTORS LLC,1222 S 33RD ST MILWAUKEE,192,TRUE
M107029,MKE FIX AND FLIP LLC,3738 S 19TH ST MILWAUKEE,1159,FALSE
P075412,PLOVER 2551 PLOVER ROAD WI LLC,2201 MADISON ST STEVENS POINT,652,FALSE
O036036,OSHKOSH 136 WISCONSIN STREET WI LLC,2201 MADISON ST STEVENS POINT,652,FALSE
T081320,THE RESERVE OF BARK LAKE HOMEOWNERS ASSOCIATION INC,1665 N WATER ST MILWAUKEE,431,FALSE
L065227,LEGACY SKYLINE LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
T081439,TRAE PROPERTIES III LLC,225 E MASON ST 501 MILWAUKEE,681,FALSE
A089740,ACDL PROPERTIES LLC,4408 N MURRAY AV SHOREWOOD,1351,TRUE
A089779,ALGON 2 LLC,N38W7588 GREYSTONE CT CEDARBURG,2126,FALSE
O036106,OUTREACH 4 HEALTHY TEETH LLC,500 COLLEGE AV RACINE,1461,FALSE
L065353,LREI 23 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,TRUE
B094540,B&C CAPITAL LLC,5117 N PALISADES RD WHITEFISH BAY,1478,TRUE
I034354,INVEST IN THE MIDWEST LLC,5995 N TEUTONIA AV 90101 MILWAUKEE,1624,TRUE
T081560,2314 WYOMING VENTURE LLC,3601 N HACKETT AV SHOREWOOD,1130,TRUE
C094426,MIX CHURCH INC,11220 W BURLEIGH ST 100 WAUWATOSA,125,FALSE
T081597,TRAE PROPERTIES II LLC,225 E MASON ST 501 MILWAUKEE,681,TRUE
C105343,CU HOME DEVELOPMENT LLC,1108 S 7TH ST MILWAUKEE,116,TRUE
K053016,K RAT PROPERTIES LLC,S99W15019 KEELEY CT MUSKEGO,2401,FALSE
E034890,SGL REAL ESTATE LLC,E1430 KRINES RD LUXEMBURG,2089,TRUE
W072697,WHPC-MAIN AND CLEVELAND-MILWAUKEE MM LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
T081687,270 E HIGHLAND AVE 246 LLC,270 E HIGHLAND AV 246 MILWAUKEE,835,TRUE
S124102,SHAN RENTAL LLC,W217N5445 TAYLORS WOODS DR MENOMONEE FALLS,2444,TRUE
F061783,4251 N 74TH STREET LLC,N77W22184 WOODED HILLS DR SUSSEX,2169,FALSE
E054191,8281 W SHERIDAN AVE LLC,N77W22184 WOODED HILLS DR SUSSEX,2169,TRUE
V029449,VIEW REALTY LLC,S71W19072 HILLVIEW DR MUSKEGO,2381,TRUE
D064615,DARKFUSION SYSTEMS LLC,735 N WATER ST 930 MILWAUKEE,1827,FALSE
O036201,135 E KEEFE LLC,914 W MONTANA ST A MILWAUKEE,2017,TRUE
M107572,MM PLAZA LLC,3920 S 27TH ST MILWAUKEE,1212,FALSE
T081837,TW BICENTENNIAL KAUKAUNA LLC,W229N1433 WESTWOOD DR WAUKESHA,2455,FALSE
F061861,FRITZ & IRMA LLC,10733 N DE LA WARR CR MEQUON,87,FALSE
A090154,AG REAL ESTATE HOLDINGS LLC,2140 N 2ND ST MILWAUKEE,638,FALSE
J050497,JKH REAL ESTATE LLC,12970 W BLUEMOUND RD 103 ELM GROVE,245,TRUE
J044099,JTM HOMES LLC,3120 ENGLER DR WAUKESHA,983,TRUE
H064546,HAYES CAPITAL LLC,W227S6575 ISABELLA CT WAUKESHA,2454,TRUE
R073648,RYAN ROBERT HOLDINGS LLC,826 ANDOVER DR EAGLE,1924,TRUE
T081958,2545 STOWELL VENTURE LLC,3601 N HACKETT AV SHOREWOOD,1130,TRUE
L065604,LADYSMITH PROPERTIES LLC,205 5TH AV S 600 LA CROSSE,603,FALSE
F061927,FILL 'N FLY LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
S124445,SILVER SPRING BP LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
T082024,2800 N 87TH STREET LLC,321 BREEZY ACRES LUXEMBURG,1020,TRUE
E054352,EXSELL INVESTMENTS LLC,W193N10980 KLEINMANN DR GERMANTOWN,2437,FALSE
S124587,STAN & ALEX REAL ESTATE LLC,346 W RAVINE BAYE RD BAYSIDE,1098,FALSE
S124605,SOUTH WASHINGTON STREET LLC,2428 E BEVERLY RD SHOREWOOD,742,FALSE
M107895,MSDS HOLDINGS LLC,10936 N PORT WASHINGTON RD 306 MEQUON,100,FALSE
D064854,DONETSK830 HOLDING LLC,10936 N PORT WASHINGTON RD 306 MEQUON,100,TRUE
S124634,7777 RIVER LLC,117 N JEFFERSON ST 200 MILWAUKEE,162,FALSE
T082181,THE CAPITAL STACK LLC,9484 N FAIRWAY DR BAYSIDE,2054,FALSE
J050672,JKI IX LLC,PO BOX 170616 WHITEFISH BAY,2240,TRUE
J050675,JAMES MKE PROPERTIES LLC,2445 N 100TH ST WAUWATOSA,753,TRUE
R073837,RIVERWALK ON THE FALLS II LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
A090495,ABHIJOT REAL ESTATE INC,3738 S 21ST ST MILWAUKEE,1160,TRUE
T082284,TPM-7116 LLC,16760 WILD CHERRY CT BROOKFIELD,434,FALSE
T082285,TPM-7229 LLC,16760 WILD CHERRY CT BROOKFIELD,434,FALSE
H064738,HEULER XXII LLC,W237N2872 WOODGATE RD PEWAUKEE,2460,FALSE
J050733,JKI VII LLC,PO BOX 170616 WHITEFISH BAY,2240,TRUE
L065830,LREI 24 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,FALSE
F062122,4 HORSEMEN OF REAL ESTATE LLC,7155 LAKESHORE DR RACINE,1800,FALSE
F062131,4549 N 58TH STREET LLC,N77W22184 WOODED HILLS DR SUSSEX,2169,FALSE
T075642,WANGARD WISCONSIN OPPORTUNITY FUND LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
X002341,XYZ ACQUISITION LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
C106248,C&J PROPERTY GROUP LLC,3866 N 54TH BL MILWAUKEE,1192,TRUE
S125202,SLUGGERS LLC,N75W27761 SUMMERSTONE RD HARTLAND,2167,TRUE
J050882,JEGAN HOLDINGS LLC,10125 W NORTH AV WAUWATOSA,26,FALSE
O036490,11320 NORTH AVE LLC,6175 WASHINGTON CR WAUWATOSA,1678,FALSE
S125254,SP DIGSITE LLC,6174 WASHINGTON CR WAUWATOSA,1677,FALSE
M108376,MERAZ INVESTMENTS LLC,8610 KERI CT FRANKSVILLE,1966,TRUE
T082729,THRIFT MANAGEMENT LLC,W8099 CLOVER VALLEY RD WHITEWATER,2498,TRUE
O036503,1213N44TH LLC,6003 QUEENS WA MONONA,1630,TRUE
E054677,EKM MASTER TENANT LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
E054678,EKM MASTER TENANT MANAGER LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
F062321,4478N84TH-MME LLC,11014 W SANCTUARY DR MILWAUKEE,109,TRUE
W073281,WARD FINANCIAL MANAGEMENT LLC,3808 W ELM ST MILWAUKEE,1179,FALSE
T082873,TMK ADVENTURES LLC,2805 S 160TH ST NEW BERLIN,871,TRUE
R074193,RESEARCH PARK HOTEL MANAGER LLC,172 N BROADWAY 200 MILWAUKEE,453,FALSE
M108498,MEHRAJ PETRO REAL ESTATE INC,929 W GLEN CROSSING CT OAK CREEK,2035,TRUE
V029650,VILLARD FOOD MART INC,929 W GLEN CROSSING CT OAK CREEK,2035,FALSE
M108526,MACY INVESTMENTS LLC,1940 LONE OAK CR W BROOKFIELD,559,TRUE
M108527,MACY HOLDINGS LLC,1940 LONE OAK CR W BROOKFIELD,559,FALSE
I034685,INNOVATION HUB LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
E054679,EKM LEVERAGE LENDER LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
F062397,FOX HILL AT TROUT LAKE LLC,12750 W NORTH AV B BROOKFIELD,240,FALSE
J050994,JB CAVALIER INVESTMENTS LLC,305 GOODVETTE FRANK RD SOUTH UNIT 406(C) NAPLES,966,TRUE
H034980,HIGHLANDER LAND PARTNERSHIP LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
C106668,COMMERCE AND UNITY LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
T083035,TH SELF DIRECTED IRA LLC,2536 FOND DU LAC RD OSHKOSH,784,FALSE
T083036,34 DOWNER LLC,10120 N VINTAGE CT MEQUON,24,TRUE
O036587,1841 PROSPECT LLC,2220 N WAUWATOSA AV WAUWATOSA,668,FALSE
T083079,THRIVE PROPERTY MANAGEMENT LLC,208 E DOVER ST MILWAUKEE,610,FALSE
T083080,THRIVE INVESTMENTS LLC,208 E DOVER ST MILWAUKEE,610,TRUE
J051066,JM ESTATES LLC,PO BOX 543 PEWAUKEE,2321,TRUE
A091196,A MANCUSO PROPERTIES LLC,PO BOX 1602 BROOKFIELD,2228,FALSE
F062499,FRED'S HVAC AND HOME IMPROVEMENT LLC,2860 N 27TH ST MILWAUKEE,896,FALSE
T083140,TENDER YEARS ADULT FAMILY HOME LLC,16760 WILD CHERRY CT BROOKFIELD,434,FALSE
W073423,WISCONSIN DIVERSIFIED INVESTMENTS LLC,500 COLLEGE AV RACINE,1461,FALSE
B095952,BADGER STATE OPPORTUNITY FUND LLC,500 COLLEGE AV RACINE,1461,FALSE
L066266,LBOELKOW LLC,1811 LATELIA CT TRINITY,491,TRUE
N051476,NO DAYS OFF LLC,4228 N 50TH ST A MILWAUKEE,1306,TRUE
